time,pH,EC,ORP,Temperature
2024-02-03 02:19:19,5.772,2260.0,82.7,18.2
2024-02-03 02:22:20,5.778,2260.0,82.7,18.2
2024-02-03 02:25:20,5.76,2260.0,82.7,18.2
2024-02-03 02:28:21,5.77,2261.0,82.7,18.2
2024-02-03 02:31:21,5.772,2260.0,82.7,18.2
2024-02-03 02:34:22,5.775,2261.0,82.7,18.2
2024-02-03 02:37:22,5.776,2255.0,82.7,18.3
2024-02-03 02:40:23,5.772,2261.0,82.7,18.2
2024-02-03 02:43:23,5.775,2255.0,82.7,18.3
2024-02-03 02:46:24,5.768,2261.0,82.7,18.2
2024-02-03 02:49:24,5.769,2261.0,82.7,18.2
2024-02-03 02:52:25,5.778,2260.0,82.7,18.2
2024-02-03 02:55:25,5.761,2260.0,82.7,18.2
2024-02-03 02:58:26,5.759,2261.0,82.7,18.2
2024-02-03 03:01:26,5.764,2261.0,82.7,18.2
2024-02-03 03:04:27,5.775,2261.0,82.7,18.2
2024-02-03 03:07:27,5.76,2261.0,82.7,18.2
2024-02-03 03:10:28,5.769,2261.0,82.7,18.2
2024-02-03 03:13:28,5.764,2262.0,82.7,18.2
2024-02-03 03:16:29,5.774,2261.0,82.7,18.2
2024-02-03 03:19:29,5.762,2261.0,82.7,18.2
2024-02-03 03:22:30,5.764,2262.0,82.7,18.2
2024-02-03 03:25:30,5.768,2262.0,82.7,18.2
2024-02-03 03:28:31,5.768,2262.0,82.7,18.2
2024-02-03 03:31:31,5.764,2262.0,82.7,18.2
2024-02-03 03:34:32,5.759,2262.0,82.7,18.2
2024-02-03 03:37:32,5.759,2262.0,82.7,18.2
2024-02-03 03:40:32,5.763,2262.0,82.7,18.2
2024-02-03 03:43:33,5.768,2262.0,82.7,18.2
2024-02-03 03:46:33,5.762,2262.0,82.7,18.2
2024-02-03 03:49:34,5.753,2262.0,82.7,18.2
2024-02-03 03:52:34,5.761,2262.0,82.7,18.2
2024-02-03 03:55:35,5.754,2262.0,82.7,18.2
2024-02-03 03:58:36,5.762,2262.0,55.2,18.2
2024-02-03 04:01:36,5.745,2262.0,55.4,18.2
2024-02-03 04:04:37,5.76,2262.0,82.7,18.2
2024-02-03 04:07:37,5.763,2262.0,69.0,18.2
2024-02-03 04:10:38,5.755,2262.0,69.0,18.2
2024-02-03 04:13:38,5.758,2262.0,65.6,18.2
2024-02-03 04:16:39,5.757,2262.0,69.0,18.2
2024-02-03 04:19:39,5.762,2262.0,71.6,18.2
2024-02-03 04:22:40,5.754,2262.0,68.2,18.2
2024-02-03 04:25:40,5.759,2262.0,68.8,18.2
2024-02-03 04:28:41,5.764,2262.0,68.6,18.2
2024-02-03 04:31:41,5.762,2262.0,69.4,18.2
2024-02-03 04:34:42,5.759,2263.0,69.3,18.2
2024-02-03 04:37:42,5.75,2263.0,68.8,18.2
2024-02-03 04:40:43,5.757,2262.0,69.0,18.2
2024-02-03 04:43:43,5.754,2263.0,94.5,18.2
2024-02-03 04:46:44,5.758,2263.0,69.0,18.2
2024-02-03 04:49:44,5.745,2263.0,75.4,18.2
2024-02-03 04:52:45,5.756,2263.0,75.3,18.2
2024-02-03 04:55:45,5.743,2263.0,77.0,18.2
2024-02-03 04:58:46,5.757,2263.0,78.6,18.2
2024-02-03 05:01:46,5.751,2263.0,74.2,18.2
2024-02-03 05:04:47,5.755,2263.0,76.6,18.2
2024-02-03 05:07:47,5.747,2263.0,76.3,18.2
2024-02-03 05:10:48,5.756,2263.0,76.6,18.2
2024-02-03 05:13:48,5.745,2263.0,76.4,18.2
2024-02-03 05:16:49,5.759,2263.0,75.9,18.2
2024-02-03 05:19:49,5.751,2263.0,92.5,18.2
2024-02-03 05:22:50,5.753,2263.0,76.5,18.2
2024-02-03 05:25:50,5.741,2263.0,94.4,18.2
2024-02-03 05:28:51,5.757,2263.0,95.4,18.2
2024-02-03 05:31:51,5.763,2263.0,80.4,18.2
2024-02-03 05:34:52,5.754,2263.0,89.7,18.2
2024-02-03 05:37:52,5.756,2263.0,97.2,18.2
2024-02-03 05:40:53,5.759,2263.0,98.2,18.2
2024-02-03 05:43:53,5.741,2263.0,97.8,18.2
2024-02-03 05:46:53,5.75,2263.0,86.7,18.2
2024-02-03 05:49:54,5.756,2263.0,95.7,18.2
2024-02-03 05:52:55,5.757,2263.0,95.0,18.2
2024-02-03 05:55:55,5.758,2264.0,94.6,18.2
2024-02-03 05:58:56,5.751,2263.0,93.8,18.2
2024-02-03 06:01:56,5.737,2264.0,93.0,18.2
2024-02-03 06:04:57,5.752,2263.0,94.6,18.2
2024-02-03 06:07:57,5.742,2263.0,95.0,18.2
2024-02-03 06:10:57,5.752,2263.0,94.0,18.2
2024-02-03 06:13:58,5.746,2264.0,94.1,18.2
2024-02-03 06:16:58,5.751,2263.0,94.2,18.2
2024-02-03 06:19:59,5.748,2264.0,94.4,18.2
2024-02-03 06:22:59,5.736,2263.0,94.3,18.2
2024-02-03 06:26:00,5.754,2263.0,94.2,18.2
2024-02-03 06:29:00,5.747,2258.0,97.6,18.3
2024-02-03 06:32:01,5.742,2263.0,94.3,18.2
2024-02-03 06:35:01,5.761,2264.0,95.1,18.2
2024-02-03 06:38:02,5.743,2264.0,95.1,18.2
2024-02-03 06:41:02,5.754,2264.0,96.1,18.2
2024-02-03 06:44:03,5.743,2263.0,95.5,18.2
2024-02-03 06:47:03,5.743,2264.0,95.2,18.2
2024-02-03 06:50:04,5.747,2264.0,95.4,18.2
2024-02-03 06:53:04,5.743,2263.0,95.7,18.2
2024-02-03 06:56:05,5.739,2264.0,95.6,18.2
2024-02-03 06:59:05,5.739,2264.0,96.2,18.2
2024-02-03 07:02:06,5.741,2264.0,95.5,18.2
2024-02-03 07:05:06,5.74,2264.0,95.7,18.2
2024-02-03 07:08:07,5.743,2264.0,95.8,18.2
2024-02-03 07:11:07,5.732,2264.0,95.8,18.2
2024-02-03 07:14:08,5.743,2264.0,103.9,18.2
2024-02-03 07:17:08,5.731,2263.0,95.8,18.2
2024-02-03 07:20:09,5.729,2263.0,97.8,18.2
2024-02-03 07:23:09,5.741,2263.0,104.6,18.2
2024-02-03 07:26:10,5.737,2263.0,97.8,18.2
2024-02-03 07:29:10,5.741,2263.0,100.5,18.2
2024-02-03 07:32:11,5.739,2263.0,99.0,18.2
2024-02-03 07:35:11,5.744,2263.0,95.9,18.2
2024-02-03 07:38:12,5.743,2263.0,100.2,18.2
2024-02-03 07:41:12,5.733,2263.0,97.4,18.2
2024-02-03 07:44:13,5.745,2263.0,98.9,18.2
2024-02-03 07:47:13,5.735,2263.0,97.4,18.2
2024-02-03 07:50:14,5.726,2263.0,98.1,18.2
2024-02-03 07:53:14,5.727,2263.0,98.5,18.2
2024-02-03 07:56:14,5.734,2263.0,102.6,18.2
2024-02-03 07:59:15,5.725,2268.0,98.0,18.1
2024-02-03 08:02:15,5.733,2262.0,98.7,18.2
2024-02-03 08:05:16,5.729,2262.0,99.3,18.2
2024-02-03 08:08:16,5.741,2262.0,99.4,18.2
2024-02-03 08:11:17,5.733,2262.0,98.2,18.2
2024-02-03 08:14:17,5.743,2267.0,99.6,18.1
2024-02-03 08:17:18,5.736,2267.0,98.9,18.1
2024-02-03 08:20:18,5.732,2267.0,99.1,18.1
2024-02-03 08:23:19,5.731,2262.0,99.0,18.2
2024-02-03 08:26:19,5.727,2262.0,99.0,18.2
2024-02-03 08:29:20,5.727,2267.0,99.2,18.1
2024-02-03 08:32:20,5.733,2262.0,99.0,18.2
2024-02-03 08:35:21,5.734,2262.0,99.6,18.2
2024-02-03 08:38:22,5.731,2267.0,99.0,18.1
2024-02-03 08:41:22,5.741,2267.0,99.2,18.1
2024-02-03 08:44:22,5.723,2267.0,99.2,18.1
2024-02-03 08:47:23,5.73,2267.0,100.2,18.1
2024-02-03 08:50:23,5.732,2267.0,99.2,18.1
2024-02-03 08:53:24,5.734,2266.0,99.4,18.1
2024-02-03 08:56:24,5.727,2261.0,99.4,18.2
2024-02-03 08:59:25,5.732,2261.0,99.5,18.2
2024-02-03 09:02:25,5.735,2266.0,100.9,18.1
2024-02-03 09:05:26,5.736,2265.0,99.6,18.1
2024-02-03 09:08:26,5.723,2260.0,99.8,18.2
2024-02-03 09:11:27,5.737,2265.0,99.8,18.1
2024-02-03 09:14:27,5.724,2260.0,100.0,18.2
2024-02-03 09:17:28,5.725,2264.0,100.0,18.1
2024-02-03 09:20:28,5.729,2265.0,99.8,18.1
2024-02-03 09:23:29,5.734,2264.0,99.9,18.1
2024-02-03 09:26:29,5.725,2264.0,99.9,18.1
2024-02-03 09:29:30,5.731,2259.0,99.9,18.2
2024-02-03 09:32:30,5.721,2264.0,99.9,18.1
2024-02-03 09:35:31,5.727,2264.0,99.9,18.1
2024-02-03 09:38:31,5.717,2264.0,99.9,18.1
2024-02-03 09:41:32,5.728,2264.0,99.9,18.1
2024-02-03 09:44:32,5.734,2264.0,99.9,18.1
2024-02-03 09:47:33,5.728,2264.0,101.4,18.1
2024-02-03 09:50:33,5.719,2264.0,99.4,18.1
2024-02-03 09:53:34,5.728,2264.0,99.8,18.1
2024-02-03 09:56:34,5.723,2264.0,100.2,18.1
2024-02-03 09:59:35,5.729,2264.0,100.1,18.1
2024-02-03 10:02:36,5.731,2264.0,100.6,18.1
2024-02-03 10:05:36,5.727,2264.0,98.0,18.1
2024-02-03 10:08:37,5.729,2264.0,121.8,18.1
2024-02-03 10:11:37,5.729,2264.0,100.8,18.1
2024-02-03 10:14:39,5.721,2264.0,98.0,18.1
2024-02-03 10:17:39,5.715,2264.0,96.9,18.1
2024-02-03 10:20:40,5.731,2264.0,93.1,18.1
2024-02-03 10:23:40,5.723,2264.0,124.5,18.1
2024-02-03 10:26:41,5.732,2263.0,105.2,18.1
2024-02-03 10:29:42,5.738,2264.0,95.4,18.1
2024-02-03 10:32:42,5.736,2264.0,104.9,18.1
2024-02-03 10:35:43,5.733,2264.0,104.6,18.1
2024-02-03 10:38:43,5.738,2263.0,107.5,18.1
2024-02-03 10:41:44,5.736,2263.0,102.5,18.1
2024-02-03 10:44:45,5.727,2263.0,103.1,18.1
2024-02-03 10:47:45,5.729,2263.0,104.9,18.1
2024-02-03 10:50:46,5.727,2263.0,103.9,18.1
2024-02-03 10:53:47,5.73,2263.0,104.5,18.1
2024-02-03 10:56:48,5.733,2263.0,103.6,18.1
2024-02-03 10:59:48,5.73,2263.0,104.1,18.1
2024-02-03 11:02:49,5.739,2263.0,104.2,18.1
2024-02-03 11:05:50,5.74,2263.0,103.4,18.1
2024-02-03 11:08:50,5.733,2263.0,104.1,18.1
2024-02-03 11:11:51,5.735,2263.0,103.8,18.1
2024-02-03 11:14:51,5.723,2263.0,98.4,18.1
2024-02-03 11:17:53,5.723,2263.0,104.0,18.1
2024-02-03 11:20:54,5.723,2263.0,102.4,18.1
2024-02-03 11:23:54,5.734,2264.0,102.6,18.1
2024-02-03 11:26:55,5.733,2263.0,102.2,18.1
2024-02-03 11:29:55,5.734,2268.0,101.8,18.0
2024-02-03 11:32:56,5.733,2263.0,102.8,18.1
2024-02-03 11:35:57,5.735,2264.0,102.2,18.1
2024-02-03 11:38:57,5.729,2263.0,97.2,18.1
2024-02-03 11:41:58,5.739,2263.0,97.1,18.1
2024-02-03 11:44:58,5.729,2263.0,102.4,18.1
2024-02-03 11:47:59,5.734,2264.0,99.8,18.1
2024-02-03 11:50:59,5.743,2263.0,99.7,18.1
2024-02-03 11:54:00,5.74,2263.0,99.1,18.1
2024-02-03 11:57:00,5.728,2268.0,99.8,18.0
2024-02-03 12:00:00,5.731,2263.0,100.2,18.1
2024-02-03 12:03:01,5.725,2263.0,100.4,18.1
2024-02-03 12:06:01,5.735,2263.0,99.7,18.1
2024-02-03 12:09:02,5.723,2263.0,99.9,18.1
2024-02-03 12:12:02,5.729,2263.0,100.0,18.1
2024-02-03 12:15:03,5.745,2269.0,100.1,18.0
2024-02-03 12:18:03,5.728,2268.0,100.0,18.0
2024-02-03 12:21:04,5.722,2263.0,99.9,18.1
2024-02-03 12:24:04,5.739,2268.0,100.0,18.0
2024-02-03 12:27:04,5.731,2263.0,100.0,18.1
2024-02-03 12:30:05,5.728,2269.0,100.0,18.0
2024-02-03 12:33:05,5.742,2263.0,100.9,18.1
2024-02-03 12:36:06,5.737,2263.0,100.0,18.1
2024-02-03 12:39:06,5.741,2263.0,100.2,18.1
2024-02-03 12:42:07,5.735,2263.0,100.2,18.1
2024-02-03 12:45:07,5.727,2263.0,100.3,18.1
2024-02-03 12:48:08,5.724,2263.0,100.1,18.1
2024-02-03 12:51:08,5.728,2268.0,100.2,18.0
2024-02-03 12:54:09,5.737,2263.0,100.2,18.1
2024-02-03 12:57:09,5.736,2263.0,93.9,18.1
2024-02-03 13:00:09,5.734,2263.0,100.2,18.1
2024-02-03 13:03:10,5.743,2263.0,98.6,18.1
2024-02-03 13:06:10,5.743,2263.0,98.6,18.1
2024-02-03 13:09:11,5.742,2263.0,98.2,18.1
2024-02-03 13:12:11,5.74,2263.0,97.8,18.1
2024-02-03 13:15:12,5.744,2264.0,98.9,18.1
2024-02-03 13:18:12,5.745,2269.0,98.3,18.0
2024-02-03 13:21:13,5.731,2264.0,98.4,18.1
2024-02-03 13:24:13,5.747,2264.0,96.0,18.1
2024-02-03 13:27:14,5.736,2264.0,97.4,18.1
2024-02-03 13:30:14,5.736,2264.0,97.9,18.1
2024-02-03 13:33:15,5.751,2265.0,97.5,18.1
2024-02-03 13:36:15,5.746,2264.0,97.4,18.1
2024-02-03 13:39:16,5.75,2264.0,95.4,18.1
2024-02-03 13:42:16,5.745,2264.0,97.2,18.1
2024-02-03 13:45:17,5.74,2265.0,93.9,18.1
2024-02-03 13:48:17,5.735,2265.0,97.1,18.1
2024-02-03 13:51:18,5.738,2265.0,96.0,18.1
2024-02-03 13:54:18,5.75,2265.0,95.9,18.1
2024-02-03 13:57:19,5.754,2265.0,96.1,18.1
2024-02-03 14:00:20,5.745,2265.0,96.6,18.1
2024-02-03 14:03:20,5.736,2265.0,92.6,18.1
2024-02-03 14:06:21,5.74,2265.0,96.3,18.1
2024-02-03 14:09:21,5.745,2265.0,95.3,18.1
2024-02-03 14:12:22,5.74,2265.0,95.4,18.1
2024-02-03 14:15:22,5.737,2265.0,95.2,18.1
2024-02-03 14:18:23,5.735,2265.0,94.9,18.1
2024-02-03 14:21:23,5.75,2265.0,95.6,18.1
2024-02-03 14:24:23,5.738,2266.0,95.2,18.1
2024-02-03 14:27:24,5.737,2266.0,95.3,18.1
2024-02-03 14:30:24,5.736,2266.0,95.2,18.1
2024-02-03 14:33:25,5.746,2267.0,95.2,18.1
2024-02-03 14:36:25,5.754,2267.0,95.3,18.1
2024-02-03 14:39:26,5.739,2267.0,95.2,18.1
2024-02-03 14:42:26,5.738,2267.0,95.2,18.1
2024-02-03 14:45:27,5.754,2267.0,95.2,18.1
2024-02-03 14:48:27,5.746,2268.0,95.6,18.1
2024-02-03 14:51:28,5.738,2268.0,95.2,18.1
2024-02-03 14:54:29,5.754,2268.0,94.4,18.1
2024-02-03 14:57:29,5.735,2263.0,95.3,18.2
2024-02-03 15:00:29,5.748,2263.0,95.1,18.2
2024-02-03 15:03:30,5.748,2269.0,95.1,18.1
2024-02-03 15:06:30,5.733,2268.0,95.0,18.1
2024-02-03 15:09:31,5.75,2269.0,95.0,18.1
2024-02-03 15:12:31,5.749,2268.0,95.1,18.1
2024-02-03 15:15:32,5.743,2268.0,95.0,18.1
2024-02-03 15:18:32,5.709,2269.0,95.1,18.1
2024-02-03 15:21:33,5.746,2268.0,95.0,18.1
2024-02-03 15:24:33,5.74,2269.0,93.6,18.1
2024-02-03 15:27:34,5.756,2269.0,95.1,18.1
2024-02-03 15:30:34,5.75,2268.0,94.7,18.1
2024-02-03 15:33:35,5.735,2269.0,94.5,18.1
2024-02-03 15:36:36,5.736,2269.0,94.6,18.1
2024-02-03 15:39:36,5.743,2268.0,94.5,18.1
2024-02-03 15:42:37,5.742,2268.0,94.7,18.1
2024-02-03 15:45:37,5.748,2269.0,94.6,18.1
2024-02-03 15:48:38,5.75,2269.0,94.6,18.1
2024-02-03 15:51:38,5.741,2268.0,94.6,18.1
2024-02-03 15:54:38,5.744,2268.0,94.6,18.1
2024-02-03 15:57:39,5.753,2268.0,94.2,18.1
2024-02-03 16:00:39,5.752,2268.0,94.6,18.1
2024-02-03 16:03:40,5.743,2268.0,94.5,18.1
2024-02-03 16:06:40,5.746,2267.0,94.5,18.1
2024-02-03 16:09:41,5.747,2262.0,94.5,18.2
2024-02-03 16:12:41,5.758,2267.0,94.4,18.1
2024-02-03 16:15:42,5.76,2267.0,93.8,18.1
2024-02-03 16:18:42,5.752,2267.0,94.5,18.1
2024-02-03 16:21:43,5.758,2267.0,94.3,18.1
2024-02-03 16:24:43,5.747,2267.0,94.4,18.1
2024-02-03 16:27:44,5.762,2267.0,94.2,18.1
2024-02-03 16:30:44,5.763,2267.0,93.8,18.1
2024-02-03 16:33:44,5.748,2267.0,94.4,18.1
2024-02-03 16:36:45,5.768,2267.0,94.2,18.1
2024-02-03 16:39:45,5.768,2267.0,94.2,18.1
2024-02-03 16:42:46,5.761,2265.0,94.1,18.1
2024-02-03 16:45:46,5.757,2267.0,94.1,18.1
2024-02-03 16:48:47,5.749,2267.0,94.2,18.1
2024-02-03 16:51:48,5.765,2266.0,94.2,18.1
2024-02-03 16:54:48,5.762,2266.0,94.1,18.1
2024-02-03 16:57:48,5.763,2266.0,94.1,18.1
2024-02-03 17:00:49,5.723,2267.0,94.2,18.1
2024-02-03 17:03:49,5.761,2266.0,94.2,18.1
2024-02-03 17:06:50,5.754,2267.0,94.1,18.1
2024-02-03 17:09:50,5.766,2265.0,94.1,18.1
2024-02-03 17:12:51,5.77,2266.0,92.5,18.1
2024-02-03 17:15:51,5.769,2266.0,94.2,18.1
2024-02-03 17:18:52,5.77,2266.0,97.8,18.1
2024-02-03 17:21:52,5.76,2267.0,93.7,18.1
2024-02-03 17:24:53,5.772,2267.0,94.6,18.1
2024-02-03 17:27:53,5.758,2266.0,94.6,18.1
2024-02-03 17:30:54,5.762,2266.0,95.1,18.1
2024-02-03 17:33:54,5.773,2266.0,95.2,18.1
2024-02-03 17:36:55,5.773,2266.0,94.5,18.1
2024-02-03 17:39:55,5.767,2266.0,94.9,18.1
2024-02-03 17:42:56,5.767,2266.0,94.9,18.1
2024-02-03 17:45:56,5.769,2266.0,92.4,18.1
2024-02-03 17:48:57,5.77,2266.0,94.9,18.1
2024-02-03 17:51:57,5.775,2266.0,94.2,18.1
2024-02-03 17:54:58,5.772,2271.0,94.3,18.0
2024-02-03 17:57:58,5.763,2266.0,94.1,18.1
2024-02-03 18:00:59,5.771,2266.0,94.0,18.1
2024-02-03 18:03:59,5.768,2266.0,94.4,18.1
2024-02-03 18:07:00,5.761,2266.0,94.2,18.1
2024-02-03 18:10:00,5.764,2261.0,94.2,18.2
2024-02-03 18:13:01,5.771,2267.0,94.2,18.1
2024-02-03 18:16:01,5.769,2267.0,95.1,18.1
2024-02-03 18:19:02,5.776,2267.0,94.2,18.1
2024-02-03 18:22:02,5.78,2267.0,94.1,18.1
2024-02-03 18:25:02,5.766,2266.0,94.4,18.1
2024-02-03 18:28:03,5.778,2267.0,94.0,18.1
2024-02-03 18:31:04,5.762,2267.0,94.4,18.1
2024-02-03 18:34:04,5.767,2266.0,94.2,18.1
2024-02-03 18:37:05,5.765,2267.0,94.2,18.1
2024-02-03 18:40:05,5.774,2266.0,94.2,18.1
2024-02-03 18:43:06,5.777,2266.0,94.2,18.1
2024-02-03 18:46:06,5.773,2266.0,94.2,18.1
2024-02-03 18:49:07,5.787,2266.0,94.2,18.1
2024-02-03 18:52:07,5.781,2266.0,93.7,18.1
2024-02-03 18:55:08,5.782,2266.0,95.1,18.1
2024-02-03 18:58:08,5.784,2266.0,94.1,18.1
2024-02-03 19:01:09,5.783,2266.0,94.3,18.1
2024-02-03 19:04:09,5.777,2266.0,97.2,18.1
2024-02-03 19:07:10,5.778,2266.0,94.3,18.1
2024-02-03 19:10:10,5.783,2266.0,95.2,18.1
2024-02-03 19:13:10,5.776,2266.0,95.0,18.1
2024-02-03 19:16:11,5.779,2266.0,95.2,18.1
2024-02-03 19:19:12,5.769,2266.0,95.9,18.1
2024-02-03 19:22:12,5.785,2266.0,94.9,18.1
2024-02-03 19:25:12,5.774,2266.0,94.9,18.1
2024-02-03 19:28:13,5.772,2266.0,95.2,18.1
2024-02-03 19:31:13,5.774,2266.0,94.3,18.1
2024-02-03 19:34:14,5.772,2266.0,96.0,18.1
2024-02-03 19:37:14,5.784,2266.0,94.8,18.1
2024-02-03 19:40:15,5.773,2266.0,94.9,18.1
2024-02-03 19:43:15,5.779,2266.0,92.3,18.1
2024-02-03 19:46:16,5.784,2261.0,92.6,18.2
2024-02-03 19:49:16,5.786,2266.0,92.6,18.1
2024-02-03 19:52:17,5.78,2266.0,94.2,18.1
2024-02-03 19:55:17,5.788,2266.0,94.2,18.1
2024-02-03 19:58:18,5.785,2267.0,97.4,18.1
2024-02-03 20:01:18,5.792,2267.0,117.0,18.1
2024-02-03 20:04:19,5.777,2267.0,107.7,18.1
2024-02-03 20:07:19,5.788,2266.0,100.7,18.1
2024-02-03 20:10:20,5.8,2266.0,96.5,18.1
2024-02-03 20:13:20,5.785,2266.0,104.1,18.1
2024-02-03 20:16:21,5.783,2267.0,96.2,18.1
2024-02-03 20:19:21,5.778,2266.0,104.6,18.1
2024-02-03 20:22:22,5.789,2266.0,94.2,18.1
2024-02-03 20:25:22,5.788,2266.0,99.4,18.1
2024-02-03 20:28:23,5.791,2266.0,99.8,18.1
2024-02-03 20:31:23,5.78,2266.0,98.6,18.1
2024-02-03 20:34:24,5.796,2266.0,99.5,18.1
2024-02-03 20:37:24,5.785,2266.0,98.0,18.1
2024-02-03 20:40:25,5.796,2266.0,99.3,18.1
2024-02-03 20:43:25,5.793,2267.0,99.0,18.1
2024-02-03 20:46:26,5.79,2267.0,98.9,18.1
2024-02-03 20:49:26,5.801,2267.0,95.0,18.1
2024-02-03 20:52:27,5.785,2267.0,99.0,18.1
2024-02-03 20:55:27,5.792,2267.0,98.1,18.1
2024-02-03 20:58:28,5.791,2267.0,99.5,18.1
2024-02-03 21:01:28,5.785,2266.0,98.0,18.1
2024-02-03 21:04:29,5.781,2267.0,97.9,18.1
2024-02-03 21:07:29,5.796,2267.0,98.6,18.1
2024-02-03 21:10:30,5.792,2266.0,98.4,18.1
2024-02-03 21:13:30,5.796,2267.0,98.5,18.1
2024-02-03 21:16:31,5.788,2267.0,98.2,18.1
2024-02-03 21:19:31,5.783,2267.0,98.4,18.1
2024-02-03 21:22:32,5.8,2267.0,98.4,18.1
2024-02-03 21:25:32,5.792,2267.0,98.4,18.1
2024-02-03 21:28:33,5.789,2267.0,98.4,18.1
2024-02-03 21:31:33,5.786,2267.0,93.3,18.1
2024-02-03 21:34:34,5.787,2267.0,92.8,18.1
2024-02-03 21:37:34,5.794,2267.0,92.6,18.1
2024-02-03 21:40:34,5.785,2267.0,98.4,18.1
2024-02-03 21:43:35,5.798,2268.0,95.6,18.1
2024-02-03 21:46:35,5.798,2267.0,91.1,18.1
2024-02-03 21:49:36,5.79,2267.0,92.9,18.1
2024-02-03 21:52:37,5.802,2268.0,105.9,18.1
2024-02-03 21:55:37,5.798,2267.0,93.4,18.1
2024-02-03 21:58:38,5.789,2268.0,98.4,18.1
2024-02-03 22:01:38,5.798,2267.0,91.7,18.1
2024-02-03 22:04:39,5.788,2267.0,92.1,18.1
2024-02-03 22:07:39,5.795,2267.0,121.8,18.1
2024-02-03 22:10:40,5.794,2267.0,93.9,18.1
2024-02-03 22:13:40,5.802,2267.0,101.0,18.1
2024-02-03 22:16:41,5.8,2267.0,99.9,18.1
2024-02-03 22:19:41,5.798,2267.0,102.2,18.1
2024-02-03 22:22:42,5.796,2267.0,104.2,18.1
2024-02-03 22:25:42,5.807,2266.0,99.2,18.1
2024-02-03 22:28:43,5.8,2266.0,101.8,18.1
2024-02-03 22:31:43,5.808,2266.0,101.4,18.1
2024-02-03 22:34:44,5.802,2266.0,101.9,18.1
2024-02-03 22:37:44,5.802,2266.0,101.6,18.1
2024-02-03 22:40:45,5.806,2266.0,101.1,18.1
2024-02-03 22:43:45,5.797,2266.0,101.7,18.1
2024-02-03 22:46:46,5.796,2266.0,101.5,18.1
2024-02-03 22:49:46,5.796,2266.0,101.6,18.1
2024-02-03 22:52:46,5.808,2266.0,101.5,18.1
2024-02-03 22:55:47,5.805,2266.0,101.5,18.1
2024-02-03 22:58:47,5.803,2266.0,101.6,18.1
2024-02-03 23:01:48,5.804,2266.0,101.5,18.1
2024-02-03 23:04:49,5.8,2267.0,101.6,18.1
2024-02-03 23:07:49,5.807,2267.0,101.5,18.1
2024-02-03 23:10:49,5.796,2267.0,101.6,18.1
2024-02-03 23:13:50,5.797,2267.0,101.6,18.1
2024-02-03 23:16:50,5.811,2267.0,101.6,18.1
2024-02-03 23:19:51,5.808,2267.0,101.6,18.1
2024-02-03 23:22:51,5.81,2267.0,92.6,18.1
2024-02-03 23:25:52,5.798,2267.0,92.7,18.1
2024-02-03 23:28:52,5.813,2267.0,91.1,18.1
2024-02-03 23:31:53,5.801,2267.0,94.1,18.1
2024-02-03 23:34:53,5.813,2272.0,113.5,18.0
2024-02-03 23:37:54,5.798,2267.0,91.6,18.1
2024-02-03 23:40:54,5.811,2267.0,91.0,18.1
2024-02-03 23:43:55,5.808,2266.0,106.5,18.1
2024-02-03 23:46:55,5.809,2267.0,91.3,18.1
2024-02-03 23:49:56,5.812,2267.0,92.9,18.1
2024-02-03 23:52:56,5.814,2267.0,100.6,18.1
2024-02-03 23:55:56,5.813,2266.0,92.9,18.1
2024-02-03 23:58:57,5.804,2266.0,95.4,18.1
2024-02-04 00:01:58,5.806,2266.0,94.4,18.1
2024-02-04 00:04:58,5.812,2266.0,92.8,18.1
2024-02-04 00:07:59,5.815,2266.0,95.4,18.1
2024-02-04 00:10:59,5.81,2266.0,93.9,18.1
2024-02-04 00:13:59,5.826,2266.0,94.5,18.1
2024-02-04 00:17:00,5.821,2265.0,94.1,18.1
2024-02-04 00:20:00,5.821,2265.0,94.2,18.1
2024-02-04 00:23:01,5.81,2265.0,94.5,18.1
2024-02-04 00:26:01,5.821,2265.0,94.2,18.1
2024-02-04 00:29:02,5.817,2265.0,94.3,18.1
2024-02-04 00:32:02,5.821,2265.0,94.2,18.1
2024-02-04 00:35:03,5.817,2266.0,94.3,18.1
2024-02-04 00:38:03,5.814,2266.0,94.3,18.1
2024-02-04 00:41:04,5.814,2266.0,93.0,18.1
2024-02-04 00:44:04,5.821,2266.0,94.2,18.1
2024-02-04 00:47:05,5.823,2266.0,94.0,18.1
2024-02-04 00:50:05,5.825,2266.0,93.0,18.1
2024-02-04 00:53:06,5.818,2265.0,92.9,18.1
2024-02-04 00:56:06,5.82,2265.0,93.6,18.1
2024-02-04 00:59:07,5.827,2270.0,92.8,18.0
2024-02-04 01:02:07,5.818,2265.0,93.4,18.1
2024-02-04 01:05:08,5.812,2265.0,93.4,18.1
2024-02-04 01:08:08,5.818,2265.0,94.9,18.1
2024-02-04 01:11:08,5.833,2265.0,93.3,18.1
2024-02-04 01:14:09,5.81,2265.0,93.6,18.1
2024-02-04 01:17:09,5.825,2265.0,93.6,18.1
2024-02-04 01:20:10,5.827,2265.0,93.8,18.1
2024-02-04 01:23:10,5.822,2264.0,93.8,18.1
2024-02-04 01:26:11,5.823,2264.0,93.6,18.1
2024-02-04 01:29:11,5.814,2264.0,93.7,18.1
2024-02-04 01:32:12,5.821,2264.0,93.7,18.1
2024-02-04 01:35:12,5.831,2264.0,93.7,18.1
2024-02-04 01:38:13,5.816,2264.0,92.8,18.1
